ID,Type,Year,Family,Species,Taxa,No_broodcells,No_alive,No_dead_broodcells
B3wLW,Park,2011,Megachilidae,Megachile_centuncularis,Bee,1,0,0
B3wLW,Park,2011,Megachilidae,Megachile_centuncularis,Bee,10,0,0
B3wLW,Park,2011,Crabronidae,Trypoxylon_collinum,Wasp,1,0,1
B3wLW,Park,2011,Crabronidae,Trypoxylon_collinum,Wasp,4,2,2
B3wLW,Park,2011,Crabronidae,Trypoxylon_collinum,Wasp,7,6,1
B3wLW,Park,2011,Crabronidae,Trypoxylon_collinum,Wasp,8,5,3
B3wLW,Park,2012,Megachilidae,Megachile_rotundata,Bee,1,0,1
B3wLW,Park,2012,Megachilidae,Megachile_rotundata,Bee,1,0,1
B3wLW,Park,2012,Megachilidae,Megachile_rotundata,Bee,1,0,1
B3wLW,Park,2012,Megachilidae,Megachile_rotundata,Bee,1,0,1
B3wLW,Park,2012,Megachilidae,Megachile_rotundata,Bee,1,0,1
B3wLW,Park,2012,Megachilidae,Megachile_rotundata,Bee,1,0,1
B3wLW,Park,2012,Megachilidae,Megachile_rotundata,Bee,2,0,2
B3wLW,Park,2012,Megachilidae,Megachile_rotundata,Bee,3,0,3
B3wLW,Park,2012,Megachilidae,Megachile_rotundata,Bee,4,4,0
B3wLW,Park,2012,Megachilidae,Megachile_rotundata,Bee,4,4,0
B3wLW,Park,2012,Megachilidae,Megachile_rotundata,Bee,5,3,2
B3wLW,Park,2012,Megachilidae,Megachile_rotundata,Bee,5,4,1
B3wLW,Park,2012,Megachilidae,Megachile_rotundata,Bee,6,5,1
B3wLW,Park,2012,Megachilidae,Megachile_rotundata,Bee,7,4,3
B3wLW,Park,2012,Megachilidae,Megachile_rotundata,Bee,11,0,11
cEVoL,Roof,2011,Megachilidae,Megachile_rotundata,Bee,16,12,4
cEVoL,Roof,2012,Megachilidae,Megachile_rotundata,Bee,1,1,0
cEVoL,Roof,2012,Megachilidae,Megachile_rotundata,Bee,2,0,1
cEVoL,Roof,2012,Megachilidae,Megachile_rotundata,Bee,3,2,0
cEVoL,Roof,2012,Megachilidae,Megachile_rotundata,Bee,6,5,0
cEVoL,Roof,2012,Megachilidae,Megachile_rotundata,Bee,6,6,0
cEVoL,Roof,2012,Megachilidae,Megachile_rotundata,Bee,7,6,0
cEVoL,Roof,2012,Megachilidae,Megachile_rotundata,Bee,7,7,0
cEVoL,Roof,2012,Megachilidae,Megachile_rotundata,Bee,11,11,0
cEVoL,Roof,2012,Megachilidae,Megachile_rotundata,Bee,14,10,1
cEVoL,Roof,2012,Megachilidae,Megachile_rotundata,Bee,14,14,0
cEVoL,Roof,2012,Megachilidae,Megachile_rotundata,Bee,15,10,0
r2ykG,Home,2011,Megachilidae,Megachile_campanulae,Bee,1,1,0
r2ykG,Home,2011,Megachilidae,Megachile_campanulae,Bee,7,4,3
r2ykG,Home,2011,Crabronidae,Passaloecus_gracilis,Wasp,1,0,1
r2ykG,Home,2011,Crabronidae,Passaloecus_gracilis,Wasp,3,0,3
r2ykG,Home,2011,Crabronidae,Passaloecus_gracilis,Wasp,3,2,1
r2ykG,Home,2011,Crabronidae,Passaloecus_gracilis,Wasp,4,4,0
r2ykG,Home,2011,Crabronidae,Trypoxylon_collinum,Wasp,1,1,0
r2ykG,Home,2011,Crabronidae,Trypoxylon_collinum,Wasp,3,0,3
r2ykG,Home,2011,Crabronidae,Trypoxylon_collinum,Wasp,7,5,0
r2ykG,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,8,5,3
r2ykG,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,1,0,0
r2ykG,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,1,0,1
r2ykG,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,1,0,1
r2ykG,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,1,0,1
r2ykG,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,1,0,1
r2ykG,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,3,2,0
r2ykG,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,4,2,0
r2ykG,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,6,4,0
r2ykG,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,7,6,0
r2ykG,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,7,5,0
r2ykG,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,7,5,0
r2ykG,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,1,1,0
r2ykG,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,1,0,1
r2ykG,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,4,4,0
r2ykG,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,4,4,0
r2ykG,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,5,5,0
r2ykG,Home,2013,Crabronidae,Psenulus_pallipes,Wasp,6,1,1
r2ykG,Home,2013,Crabronidae,Trypoxylon_collinum,Wasp,1,0,0
r2ykG,Home,2013,Crabronidae,Trypoxylon_collinum,Wasp,1,0,1
r2ykG,Home,2013,Crabronidae,Trypoxylon_collinum,Wasp,1,0,1
r2ykG,Home,2013,Crabronidae,Trypoxylon_collinum,Wasp,1,0,1
r2ykG,Home,2013,Crabronidae,Trypoxylon_collinum,Wasp,4,2,1
r2ykG,Home,2013,Crabronidae,Trypoxylon_collinum,Wasp,4,2,0
r2ykG,Home,2013,Crabronidae,Trypoxylon_collinum,Wasp,8,4,4
r2ykG,Home,2013,Crabronidae,Trypoxylon_collinum,Wasp,9,4,3
r2ykG,Home,2013,Crabronidae,Trypoxylon_collinum,Wasp,10,8,2
r2ykG,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,1,0,1
r2ykG,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,2,1,1
r2ykG,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,2,2,0
r2ykG,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,3,1,1
r2ykG,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,3,3,0
r2ykG,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,7,0,1
r2ykG,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,7,5,2
fLwK1,Park,2011,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
fLwK1,Park,2011,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
fLwK1,Park,2011,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
fLwK1,Park,2011,Sphecidae,Isodontia_mexicana,Wasp,1,1,0
fLwK1,Park,2011,Vespidae,Symmorphus_canadensis,Wasp,1,0,0
fLwK1,Park,2011,Vespidae,Symmorphus_canadensis,Wasp,1,0,0
fLwK1,Park,2011,Vespidae,Symmorphus_canadensis,Wasp,1,0,0
fLwK1,Park,2011,Vespidae,Symmorphus_canadensis,Wasp,1,0,0
fLwK1,Park,2011,Vespidae,Symmorphus_canadensis,Wasp,1,0,1
fLwK1,Park,2011,Vespidae,Symmorphus_canadensis,Wasp,2,0,0
fLwK1,Park,2011,Vespidae,Symmorphus_canadensis,Wasp,2,1,1
fLwK1,Park,2011,Vespidae,Symmorphus_canadensis,Wasp,2,0,2
fLwK1,Park,2011,Vespidae,Symmorphus_canadensis,Wasp,4,0,0
fLwK1,Park,2012,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
fLwK1,Park,2012,Vespidae,Symmorphus_canadensis,Wasp,4,4,0
fLwK1,Park,2012,Vespidae,Symmorphus_canadensis,Wasp,5,5,0
fLwK1,Park,2012,Vespidae,Symmorphus_canadensis,Wasp,5,5,0
fLwK1,Park,2012,Vespidae,Symmorphus_canadensis,Wasp,6,6,0
fLwK1,Park,2012,Vespidae,Symmorphus_canadensis,Wasp,7,7,0
fLwK1,Park,2012,Vespidae,Symmorphus_canadensis,Wasp,8,8,0
fLwK1,Park,2012,Vespidae,Symmorphus_canadensis,Wasp,11,2,9
fLwK1,Park,2012,Crabronidae,Trypoxylon_collinum,Wasp,1,0,1
fLwK1,Park,2012,Crabronidae,Trypoxylon_collinum,Wasp,1,1,0
fLwK1,Park,2012,Crabronidae,Trypoxylon_collinum,Wasp,1,0,1
fLwK1,Park,2012,Crabronidae,Trypoxylon_collinum,Wasp,4,4,0
fLwK1,Park,2012,Crabronidae,Trypoxylon_collinum,Wasp,4,0,4
fLwK1,Park,2012,Crabronidae,Trypoxylon_collinum,Wasp,5,5,0
fLwK1,Park,2012,Crabronidae,Trypoxylon_collinum,Wasp,5,5,0
fLwK1,Park,2012,Crabronidae,Trypoxylon_collinum,Wasp,8,8,0
fLwK1,Park,2012,Crabronidae,Trypoxylon_collinum,Wasp,8,8,0
fLwK1,Park,2012,Crabronidae,Trypoxylon_collinum,Wasp,11,10,1
fLwK1,Park,2013,Megachilidae,Megachile_rotundata,Bee,1,0,1
fLwK1,Park,2013,Megachilidae,Megachile_rotundata,Bee,1,0,1
fLwK1,Park,2013,Vespidae,Symmorphus_cristatus,Wasp,1,0,1
fLwK1,Park,2013,Vespidae,Symmorphus_cristatus,Wasp,5,4,1
fLwK1,Park,2013,Vespidae,Symmorphus_cristatus,Wasp,7,4,3
fLwK1,Park,2013,Vespidae,Symmorphus_cristatus,Wasp,7,5,2
fLwK1,Park,2013,Crabronidae,Trypoxylon_lactitarse,Wasp,1,0,1
fLwK1,Park,2013,Crabronidae,Trypoxylon_lactitarse,Wasp,1,0,1
fLwK1,Park,2013,Crabronidae,Trypoxylon_lactitarse,Wasp,1,0,1
fLwK1,Park,2013,Crabronidae,Trypoxylon_lactitarse,Wasp,7,4,2
fLwK1,Park,2013,Crabronidae,Trypoxylon_lactitarse,Wasp,7,6,1
fLwK1,Park,2013,Crabronidae,Trypoxylon_lactitarse,Wasp,8,6,1
LOMxN,Park,2011,Vespidae,Euodynerus_foraminatus,Wasp,1,0,0
LOMxN,Park,2011,Vespidae,Euodynerus_foraminatus,Wasp,3,0,1
LOMxN,Park,2011,Vespidae,Euodynerus_foraminatus,Wasp,4,3,0
LOMxN,Park,2011,Vespidae,Euodynerus_foraminatus,Wasp,5,2,3
LOMxN,Park,2011,Vespidae,Euodynerus_foraminatus,Wasp,10,0,10
LOMxN,Park,2011,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
LOMxN,Park,2011,Sphecidae,Isodontia_mexicana,Wasp,2,1,1
LOMxN,Park,2011,Megachilidae,Megachile_centuncularis,Bee,3,3,0
LOMxN,Park,2011,Megachilidae,Megachile_centuncularis,Bee,7,0,7
LOMxN,Park,2011,Megachilidae,Megachile_centuncularis,Bee,11,8,3
LOMxN,Park,2011,Megachilidae,Megachile_rotundata,Bee,1,0,1
LOMxN,Park,2011,Megachilidae,Megachile_rotundata,Bee,10,10,0
LOMxN,Park,2011,Megachilidae,Megachile_rotundata,Bee,12,3,9
LOMxN,Park,2011,Vespidae,Symmorphus_canadensis,Wasp,2,0,2
LOMxN,Park,2011,Vespidae,Symmorphus_canadensis,Wasp,2,0,2
LOMxN,Park,2011,Crabronidae,Trypoxylon_frigidum,Wasp,1,1,0
LOMxN,Park,2011,Crabronidae,Trypoxylon_frigidum,Wasp,1,0,1
LOMxN,Park,2012,Vespidae,Ancistrocerus_gazella,Wasp,5,3,2
LOMxN,Park,2012,Megachilidae,Anthidium_manicatum,Bee,1,1,0
LOMxN,Park,2012,Vespidae,Euodynerus_foraminatus,Wasp,5,3,0
LOMxN,Park,2012,Megachilidae,Megachile_centuncularis,Bee,9,9,0
LOMxN,Park,2012,Megachilidae,Megachile_centuncularis,Bee,11,11,0
LOMxN,Park,2012,Megachilidae,Megachile_centuncularis,Bee,11,11,0
LOMxN,Park,2012,Megachilidae,Osmia_caerulescens,Bee,1,0,1
LOMxN,Park,2012,Megachilidae,Osmia_caerulescens,Bee,2,2,0
LOMxN,Park,2012,Megachilidae,Osmia_caerulescens,Bee,11,11,0
LOMxN,Park,2012,Megachilidae,Osmia_caerulescens,Bee,12,12,0
LOMxN,Park,2012,Megachilidae,Osmia_caerulescens,Bee,16,16,0
LOMxN,Park,2012,Megachilidae,Osmia_caerulescens,Bee,16,16,0
LOMxN,Park,2012,Crabronidae,Trypoxylon_collinum,Wasp,3,0,0
LOMxN,Park,2012,Crabronidae,Trypoxylon_collinum,Wasp,3,0,0
LOMxN,Park,2012,Crabronidae,Trypoxylon_collinum,Wasp,3,3,0
LOMxN,Park,2012,Crabronidae,Trypoxylon_collinum,Wasp,4,0,0
LOMxN,Park,2012,Crabronidae,Trypoxylon_collinum,Wasp,4,0,0
LOMxN,Park,2012,Crabronidae,Trypoxylon_collinum,Wasp,7,7,0
LOMxN,Park,2012,Crabronidae,Trypoxylon_collinum,Wasp,8,8,0
LOMxN,Park,2012,Crabronidae,Trypoxylon_collinum,Wasp,10,10,0
XvuFi,Park,2011,Colletidae,Hylaeus_annulatus,Bee,8,8,0
XvuFi,Park,2011,Sphecidae,Isodontia_mexicana,Wasp,2,1,1
XvuFi,Park,2011,Megachilidae,Megachile_centuncularis,Bee,2,0,2
XvuFi,Park,2011,Megachilidae,Megachile_centuncularis,Bee,2,2,0
XvuFi,Park,2011,Megachilidae,Megachile_centuncularis,Bee,6,3,3
XvuFi,Park,2011,Megachilidae,Megachile_centuncularis,Bee,6,4,2
XvuFi,Park,2011,Megachilidae,Megachile_centuncularis,Bee,7,7,0
XvuFi,Park,2011,Megachilidae,Megachile_centuncularis,Bee,7,7,0
XvuFi,Park,2011,Megachilidae,Megachile_centuncularis,Bee,8,7,1
XvuFi,Park,2011,Megachilidae,Megachile_centuncularis,Bee,9,9,0
XvuFi,Park,2011,Megachilidae,Megachile_centuncularis,Bee,10,10,0
XvuFi,Park,2011,Megachilidae,Megachile_centuncularis,Bee,11,10,1
XvuFi,Park,2011,Megachilidae,Megachile_rotundata,Bee,9,8,1
XvuFi,Park,2012,Colletidae,Hylaeus_annulatus,Bee,8,8,0
XvuFi,Park,2012,Colletidae,Hylaeus_modestus,Bee,1,0,1
XvuFi,Park,2012,Colletidae,Hylaeus_modestus,Bee,9,9,0
XvuFi,Park,2012,Sphecidae,Isodontia_mexicana,Wasp,1,1,0
XvuFi,Park,2012,Sphecidae,Isodontia_mexicana,Wasp,1,1,0
XvuFi,Park,2012,Megachilidae,Megachile_centuncularis,Bee,1,0,1
XvuFi,Park,2012,Megachilidae,Megachile_centuncularis,Bee,1,0,1
XvuFi,Park,2012,Megachilidae,Megachile_centuncularis,Bee,1,0,1
XvuFi,Park,2012,Megachilidae,Megachile_centuncularis,Bee,5,0,5
XvuFi,Park,2012,Megachilidae,Megachile_centuncularis,Bee,6,5,1
XvuFi,Park,2012,Megachilidae,Megachile_centuncularis,Bee,8,8,0
XvuFi,Park,2012,Megachilidae,Megachile_centuncularis,Bee,10,10,0
XvuFi,Park,2012,Megachilidae,Megachile_centuncularis,Bee,10,0,10
XvuFi,Park,2013,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
XvuFi,Park,2013,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
XvuFi,Park,2013,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
XvuFi,Park,2013,Sphecidae,Isodontia_mexicana,Wasp,3,3,0
XvuFi,Park,2013,Sphecidae,Isodontia_mexicana,Wasp,3,3,0
XvuFi,Park,2013,Sphecidae,Isodontia_mexicana,Wasp,4,4,0
XvuFi,Park,2013,Crabronidae,Trypoxylon_collinum,Wasp,1,1,0
XvuFi,Park,2013,Crabronidae,Trypoxylon_collinum,Wasp,1,0,1
XvuFi,Park,2013,Crabronidae,Trypoxylon_collinum,Wasp,1,0,1
XvuFi,Park,2013,Crabronidae,Trypoxylon_collinum,Wasp,1,0,1
LYkor,Home,2011,Vespidae,Monobia_quadridrens,Wasp,1,0,0
LYkor,Home,2011,Vespidae,Monobia_quadridrens,Wasp,4,0,0
LYkor,Home,2011,Vespidae,Monobia_quadridrens,Wasp,4,2,2
LYkor,Home,2011,Vespidae,Monobia_quadridrens,Wasp,4,0,3
LYkor,Home,2011,Megachilidae,Osmia_pumila,Bee,3,3,0
LYkor,Home,2011,Megachilidae,Osmia_pumila,Bee,8,8,0
LYkor,Home,2011,Megachilidae,Osmia_pumila,Bee,13,13,0
LYkor,Home,2012,Megachilidae,Megachile_campanulae,Bee,5,5,0
LYkor,Home,2012,Megachilidae,Megachile_campanulae,Bee,6,6,0
LYkor,Home,2012,Megachilidae,Megachile_campanulae,Bee,7,7,0
LYkor,Home,2012,Vespidae,Symmorphus_canadensis,Wasp,8,7,0
LYkor,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,1,1,0
LYkor,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,2,0,2
LYkor,Home,2013,Vespidae,Ancistrocerus_antilope,Wasp,2,1,1
LYkor,Home,2013,Vespidae,Ancistrocerus_antilope,Wasp,5,5,0
LYkor,Home,2013,Vespidae,Ancistrocerus_antilope,Wasp,9,8,1
LYkor,Home,2013,Vespidae,Euodynerus_foraminatus,Wasp,4,4,0
LYkor,Home,2013,Vespidae,Euodynerus_foraminatus,Wasp,5,5,0
LYkor,Home,2013,Megachilidae,Osmia_caerulescens,Bee,1,0,1
LYkor,Home,2013,Megachilidae,Osmia_caerulescens,Bee,1,0,1
LYkor,Home,2013,Megachilidae,Osmia_caerulescens,Bee,1,0,1
LYkor,Home,2013,Megachilidae,Osmia_caerulescens,Bee,2,0,2
LYkor,Home,2013,Megachilidae,Osmia_caerulescens,Bee,2,1,1
LYkor,Home,2013,Megachilidae,Osmia_caerulescens,Bee,2,1,1
LYkor,Home,2013,Megachilidae,Osmia_caerulescens,Bee,2,2,0
LYkor,Home,2013,Megachilidae,Osmia_caerulescens,Bee,4,3,1
LYkor,Home,2013,Megachilidae,Osmia_caerulescens,Bee,4,4,0
LYkor,Home,2013,Megachilidae,Osmia_caerulescens,Bee,6,5,1
LYkor,Home,2013,Megachilidae,Osmia_caerulescens,Bee,6,6,0
LYkor,Home,2013,Megachilidae,Osmia_caerulescens,Bee,8,0,8
LYkor,Home,2013,Megachilidae,Osmia_pumila,Bee,4,4,0
LYkor,Home,2013,Megachilidae,Osmia_pumila,Bee,5,1,4
LYkor,Home,2013,Megachilidae,Osmia_pumila,Bee,7,5,1
LYkor,Home,2013,Megachilidae,Osmia_pumila,Bee,7,4,3
LYkor,Home,2013,Megachilidae,Osmia_pumila,Bee,14,14,0
LYkor,Home,2013,Megachilidae,Osmia_pumila,Bee,15,15,0
LYkor,Home,2013,Megachilidae,Osmia_pumila,Bee,16,16,0
LYkor,Home,2013,Crabronidae,Trypoxylon_collinum,Wasp,12,9,0
LYkor,Home,2013,Crabronidae,Trypoxylon_collinum,Wasp,15,12,0
2DMIj,Home,2011,Megachilidae,Osmia_pumila,Bee,4,2,2
2DMIj,Home,2011,Megachilidae,Osmia_pumila,Bee,4,2,2
2DMIj,Home,2011,Megachilidae,Osmia_pumila,Bee,6,6,0
2DMIj,Home,2011,Megachilidae,Osmia_pumila,Bee,8,7,1
2DMIj,Home,2011,Megachilidae,Osmia_pumila,Bee,13,8,5
2DMIj,Home,2011,Megachilidae,Osmia_pumila,Bee,14,9,5
2DMIj,Home,2011,Megachilidae,Osmia_pumila,Bee,16,14,2
2DMIj,Home,2011,Megachilidae,Osmia_pumila,Bee,16,16,0
2DMIj,Home,2011,Crabronidae,Psenulus_pallipes,Wasp,3,0,3
2DMIj,Home,2011,Crabronidae,Psenulus_pallipes,Wasp,4,0,4
2DMIj,Home,2011,Crabronidae,Trypoxylon_collinum,Wasp,12,10,2
2DMIj,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,3,1,2
2DMIj,Home,2012,Colletidae,Hylaeus_modestus,Bee,1,0,1
2DMIj,Home,2012,Colletidae,Hylaeus_modestus,Bee,1,0,1
2DMIj,Home,2012,Colletidae,Hylaeus_modestus,Bee,5,4,1
2DMIj,Home,2012,Colletidae,Hylaeus_modestus,Bee,14,11,3
2DMIj,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,1,0,1
2DMIj,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,6,5,1
2DMIj,Home,2013,Megachilidae,Osmia_pumila,Bee,14,7,4
2DMIj,Home,2013,Crabronidae,Trypoxylon_collinum,Wasp,1,0,0
2DMIj,Home,2013,Crabronidae,Trypoxylon_collinum,Wasp,2,1,1
2DMIj,Home,2013,Crabronidae,Trypoxylon_collinum,Wasp,11,8,2
2DMIj,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,3,2,1
huqmO,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,6,0,6
huqmO,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,7,6,1
huqmO,Home,2012,Megachilidae,Megachile_rotundata,Bee,1,0,1
huqmO,Home,2012,Megachilidae,Megachile_rotundata,Bee,4,4,0
huqmO,Home,2012,Megachilidae,Megachile_rotundata,Bee,5,3,2
huqmO,Home,2012,Megachilidae,Megachile_rotundata,Bee,11,11,0
huqmO,Home,2012,Crabronidae,Psenulus_pallipes,Wasp,4,4,0
huqmO,Home,2013,Megachilidae,Chelostoma_rapunculi,Bee,5,4,1
huqmO,Home,2013,Megachilidae,Chelostoma_rapunculi,Bee,11,10,1
huqmO,Home,2013,Megachilidae,Heriades_carinata,Bee,4,4,0
huqmO,Home,2013,Megachilidae,Heriades_carinata,Bee,5,2,3
huqmO,Home,2013,Megachilidae,Heriades_carinata,Bee,6,6,0
huqmO,Home,2013,Megachilidae,Heriades_carinata,Bee,6,5,1
huqmO,Home,2013,Megachilidae,Heriades_carinata,Bee,11,11,0
huqmO,Home,2013,Megachilidae,Megachile_rotundata,Bee,1,0,1
huqmO,Home,2013,Megachilidae,Megachile_rotundata,Bee,11,6,5
huqmO,Home,2013,Crabronidae,Trypoxylon_collinum,Wasp,6,5,1
huqmO,Home,2013,Crabronidae,Trypoxylon_collinum,Wasp,8,6,2
huqmO,Home,2013,Crabronidae,Trypoxylon_collinum,Wasp,13,12,1
Z4sxV,Home,2011,Crabronidae,Trypoxylon_collinum,Wasp,8,4,4
Z4sxV,Home,2011,Crabronidae,Trypoxylon_collinum,Wasp,9,6,3
Z4sxV,Home,2012,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
Z4sxV,Home,2012,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
Z4sxV,Home,2012,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
Z4sxV,Home,2012,Sphecidae,Isodontia_mexicana,Wasp,4,4,0
Z4sxV,Home,2012,Sphecidae,Isodontia_mexicana,Wasp,5,4,1
Z4sxV,Home,2012,Sphecidae,Isodontia_mexicana,Wasp,5,5,0
Z4sxV,Home,2012,Sphecidae,Isodontia_mexicana,Wasp,5,4,0
Z4sxV,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,1,0,1
Z4sxV,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,4,4,0
Z4sxV,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,1,0,1
Z4sxV,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,1,0,1
Z4sxV,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,2,2,0
Z4sxV,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,3,0,3
Z4sxV,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,3,3,0
Z4sxV,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,3,2,1
Z4sxV,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,4,2,2
Z4sxV,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,1,0,1
Z4sxV,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,2,2,0
Z4sxV,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,5,5,0
v8EUT,Home,2011,Sphecidae,Isodontia_mexicana,Wasp,2,2,0
v8EUT,Home,2011,Sphecidae,Isodontia_mexicana,Wasp,3,1,1
v8EUT,Home,2011,Megachilidae,Megachile_rotundata,Bee,1,0,0
v8EUT,Home,2011,Megachilidae,Megachile_rotundata,Bee,1,0,1
v8EUT,Home,2011,Megachilidae,Megachile_rotundata,Bee,1,0,1
v8EUT,Home,2011,Megachilidae,Megachile_rotundata,Bee,1,0,1
v8EUT,Home,2011,Megachilidae,Megachile_rotundata,Bee,2,0,2
v8EUT,Home,2011,Megachilidae,Megachile_rotundata,Bee,4,0,4
v8EUT,Home,2011,Megachilidae,Megachile_rotundata,Bee,5,0,0
v8EUT,Home,2011,Megachilidae,Megachile_rotundata,Bee,5,0,5
v8EUT,Home,2011,Megachilidae,Megachile_rotundata,Bee,5,4,1
v8EUT,Home,2011,Megachilidae,Megachile_rotundata,Bee,7,0,1
v8EUT,Home,2011,Megachilidae,Megachile_rotundata,Bee,7,0,7
v8EUT,Home,2011,Megachilidae,Megachile_rotundata,Bee,10,8,2
v8EUT,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,6,0,6
v8EUT,Home,2012,Megachilidae,Megachile_campanulae,Bee,8,0,8
v8EUT,Home,2012,Megachilidae,Megachile_centuncularis,Bee,9,4,5
v8EUT,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,1,1,0
v8EUT,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,1,0,1
v8EUT,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,4,4,0
v8EUT,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,9,9,0
v8EUT,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,9,7,2
v8EUT,Home,2013,Megachilidae,Heriades_carinata,Bee,5,4,1
v8EUT,Home,2013,Megachilidae,Heriades_carinata,Bee,7,5,2
v8EUT,Home,2013,Megachilidae,Heriades_carinata,Bee,10,7,3
v8EUT,Home,2013,Megachilidae,Heriades_carinata,Bee,11,11,0
v8EUT,Home,2013,Crabronidae,Psenulus_pallipes,Wasp,12,3,9
Q2diL,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,1,0,1
Q2diL,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,1,1,0
Q2diL,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,3,2,1
Q2diL,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,3,0,3
Q2diL,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,4,0,4
Q2diL,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,5,2,3
Q2diL,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,5,2,3
Q2diL,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,5,4,1
Q2diL,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,5,4,1
Q2diL,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,7,6,1
Q2diL,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,7,3,4
Q2diL,Home,2012,Megachilidae,Megachile_campanulae,Bee,9,7,0
Q2diL,Home,2012,Megachilidae,Megachile_centuncularis,Bee,1,0,1
Q2diL,Home,2012,Megachilidae,Megachile_centuncularis,Bee,6,6,0
Q2diL,Home,2012,Megachilidae,Megachile_centuncularis,Bee,6,6,0
Q2diL,Home,2012,Megachilidae,Megachile_centuncularis,Bee,8,0,8
Q2diL,Home,2012,Megachilidae,Megachile_centuncularis,Bee,10,10,0
Q2diL,Home,2012,Megachilidae,Megachile_centuncularis,Bee,11,11,0
Q2diL,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,1,1,0
Q2diL,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,1,1,0
Q2diL,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,1,0,1
